0	 o	 op	 op0000	 1734544088.021699	 13.01	 40
13330	 o	 op	 op4432	 1734544088.404392	 13.57	 57
13331	 b	 js	 js4443	 1734544088.404431	 11.06	 77
13332	 o	 js	 js4444	 1734544088.404458	 13.2	 39
13333	 b	 op	 op4433	 1734544088.404517	 12.24	 71
13334	 o	 op	 op4434	 1734544088.404573	 10.19	 40
13336	 o	 js	 js4445	 1734544088.404625	 10.86	 51
13339	 o	 js	 js4446	 1734544088.40468	 12.03	 55
13340	 b	 op	 op4435	 1734544088.4047	 12.45	 59
13342	 o	 js	 js4447	 1734544088.404739	 11.68	 43
13346	 o	 js	 js4448	 1734544088.404812	 12.56	 59
13347	 b	 js	 js4449	 1734544088.404833	 12.34	 72
13348	 b	 op	 op4436	 1734544088.404853	 12.4	 53
13349	 b	 js	 js4450	 1734544088.404873	 11.47	 47
13350	 o	 js	 js4451	 1734544088.404894	 12.9	 20
13351	 b	 op	 op4437	 1734544088.404914	 9.47	 33
13352	 o	 js	 js4452	 1734544088.404934	 11.7	 69
13355	 o	 op	 op4438	 1734544088.404987	 13.44	 27
13356	 b	 js	 js4453	 1734544088.405007	 10.84	 55
13357	 o	 op	 op4439	 1734544088.405027	 15.32	 56
13358	 o	 js	 js4454	 1734544088.405047	 11.51	 57
13361	 b	 js	 js4455	 1734544088.405103	 10.54	 47
13362	 o	 op	 op4440	 1734544088.405123	 12.11	 47
13363	 o	 js	 js4456	 1734544088.405143	 11.47	 52
13367	 o	 js	 js4457	 1734544088.405216	 11.34	 42
13369	 o	 op	 op4441	 1734544088.405252	 12.66	 65
13370	 b	 js	 js4458	 1734544088.405272	 11.38	 27
13371	 o	 op	 op4442	 1734544088.405291	 11.47	 54
13374	 o	 op	 op4443	 1734544088.405345	 12.13	 50
13375	 o	 js	 js4459	 1734544088.405366	 11.12	 61
13378	 o	 op	 op4444	 1734544088.40542	 12.71	 44
13379	 b	 op	 op4445	 1734544088.405441	 11.87	 47
13380	 o	 js	 js4460	 1734544088.405461	 14.28	 72
13381	 o	 js	 js4461	 1734544088.405481	 11.7	 46
13383	 b	 js	 js4462	 1734544088.405515	 10.13	 19
13384	 o	 js	 js4463	 1734544088.405535	 10.77	 73
13390	 b	 op	 op4446	 1734544088.40565	 10.79	 56
13391	 o	 js	 js4464	 1734544088.40567	 12.75	 62
13392	 o	 op	 op4447	 1734544088.405691	 12.97	 34
13393	 o	 op	 op4448	 1734544088.40571	 9.5	 59
13396	 o	 js	 js4465	 1734544088.405765	 11.84	 77
13397	 o	 op	 op4449	 1734544088.405785	 13.05	 29
13398	 o	 js	 js4466	 1734544088.405805	 13.14	 29
13399	 b	 op	 op4450	 1734544088.405825	 13.83	 77
13401	 b	 op	 op4451	 1734544088.405863	 11.75	 65
13402	 b	 op	 op4452	 1734544088.405884	 10.74	 50
13403	 b	 js	 js4467	 1734544088.405904	 11.98	 46
13404	 o	 js	 js4468	 1734544088.405923	 12.28	 59
13405	 o	 op	 op4453	 1734544088.405943	 11.53	 56
13408	 o	 js	 js4469	 1734544088.405996	 12.34	 61
13409	 b	 op	 op4454	 1734544088.406016	 11.24	 34
13410	 b	 op	 op4455	 1734544088.406036	 11.57	 45
13411	 b	 js	 js4470	 1734544088.406056	 10.59	 78
13412	 o	 op	 op4456	 1734544088.406075	 12.16	 63
13413	 b	 js	 js4471	 1734544088.406095	 10.44	 50
13414	 o	 js	 js4472	 1734544088.406114	 10.58	 49
13416	 b	 js	 js4473	 1734544088.406149	 10.79	 26
13417	 b	 js	 js4474	 1734544088.406169	 12.11	 33
13419	 o	 js	 js4475	 1734544088.406205	 11.75	 47
13421	 b	 js	 js4476	 1734544088.406244	 10.71	 63
13422	 o	 js	 js4477	 1734544088.406264	 11.92	 45
13423	 b	 op	 op4457	 1734544088.406284	 10.7	 55
13424	 b	 js	 js4478	 1734544088.406304	 10.47	 66
13425	 o	 op	 op4458	 1734544088.406324	 12.72	 35
13426	 o	 js	 js4479	 1734544088.406343	 12.72	 62
13427	 b	 op	 op4459	 1734544088.406363	 11.59	 70
13428	 b	 op	 op4460	 1734544088.406383	 13.19	 40
13430	 o	 op	 op4461	 1734544088.406419	 12.66	 67
13431	 o	 op	 op4462	 1734544088.406439	 10.6	 41
13433	 o	 op	 op4463	 1734544088.406474	 14.9	 38
13434	 o	 op	 op4464	 1734544088.406495	 11.62	 24
13435	 b	 js	 js4480	 1734544088.406516	 11.47	 39
13436	 o	 op	 op4465	 1734544088.406535	 12.84	 43
13437	 o	 js	 js4481	 1734544088.406555	 13.32	 56
13438	 o	 op	 op4466	 1734544088.406575	 14.34	 68
13439	 o	 js	 js4482	 1734544088.406594	 12.51	 50
13440	 o	 op	 op4467	 1734544088.406614	 13.43	 56
13441	 b	 js	 js4483	 1734544088.406634	 11.79	 37
13444	 o	 op	 op4468	 1734544088.40669	 12.26	 64
13445	 o	 js	 js4484	 1734544088.406711	 12.93	 46
13446	 o	 op	 op4469	 1734544088.40673	 13.63	 43
13447	 b	 js	 js4485	 1734544088.40675	 11.33	 49
13448	 o	 js	 js4486	 1734544088.406769	 13.48	 43
13449	 b	 js	 js4487	 1734544088.406789	 10.73	 48
13450	 o	 op	 op4470	 1734544088.406809	 12.04	 51
13451	 o	 op	 op4471	 1734544088.406829	 10.96	 56
13455	 b	 op	 op4472	 1734544088.4069	 13.29	 37
13457	 b	 op	 op4473	 1734544088.406936	 11.11	 56
13458	 o	 op	 op4474	 1734544088.406955	 11.63	 32
13459	 b	 js	 js4488	 1734544088.406975	 12.56	 64
13463	 b	 js	 js4489	 1734544088.407046	 12.84	 49
13467	 o	 op	 op4475	 1734544088.407116	 12.7	 48
13468	 o	 op	 op4476	 1734544088.407136	 12.33	 40
13469	 b	 js	 js4490	 1734544088.407157	 12.66	 18
13471	 o	 op	 op4477	 1734544088.407192	 11.15	 32
13474	 o	 op	 op4478	 1734544088.407244	 12.93	 106
13475	 o	 js	 js4491	 1734544088.407264	 13.19	 57
13476	 b	 op	 op4479	 1734544088.407284	 10.52	 59
13477	 o	 op	 op4480	 1734544088.407303	 13.16	 47
13478	 o	 js	 js4492	 1734544088.407323	 11.83	 72
13479	 o	 op	 op4481	 1734544088.407343	 13.44	 49
13480	 o	 op	 op4482	 1734544088.407362	 12.42	 57
13481	 o	 op	 op4483	 1734544088.407382	 13.18	 39
13482	 b	 op	 op4484	 1734544088.407402	 11.64	 60
13483	 o	 op	 op4485	 1734544088.407421	 11.3	 23
13485	 o	 op	 op4486	 1734544088.407456	 13.94	 26
13486	 o	 op	 op4487	 1734544088.407476	 12.6	 80
13487	 b	 js	 js4493	 1734544088.407497	 11.44	 71
13488	 b	 op	 op4488	 1734544088.407516	 12.16	 62
13490	 o	 js	 js4494	 1734544088.407551	 13.41	 83
13491	 b	 js	 js4495	 1734544088.407571	 10.1	 28
13492	 o	 js	 js4496	 1734544088.407591	 11.92	 23
13493	 o	 js	 js4497	 1734544088.407611	 15.36	 53
13494	 o	 op	 op4489	 1734544088.407631	 11.86	 45
13495	 o	 op	 op4490	 1734544088.407651	 12.01	 68
13496	 b	 op	 op4491	 1734544088.407671	 12.72	 48
13499	 o	 op	 op4492	 1734544088.407724	 11.41	 70
13503	 b	 js	 js4498	 1734544088.407837	 11.68	 71
13504	 b	 js	 js4499	 1734544088.407858	 10.84	 47
13505	 o	 op	 op4493	 1734544088.407878	 12.22	 29
13506	 o	 op	 op4494	 1734544088.407897	 13.96	 25
13507	 b	 js	 js4500	 1734544088.407917	 12.34	 51
13511	 o	 js	 js4501	 1734544088.407987	 10.36	 75
13514	 b	 op	 op4495	 1734544088.40804	 12.51	 64
13517	 b	 js	 js4502	 1734544088.408093	 12.05	 8
13518	 b	 op	 op4496	 1734544088.408114	 13.06	 28
13521	 b	 js	 js4503	 1734544088.408166	 11.37	 47
13522	 b	 js	 js4504	 1734544088.408186	 9.08	 59
13523	 o	 js	 js4505	 1734544088.408206	 14.51	 73
13524	 b	 op	 op4497	 1734544088.408226	 12.21	 51
13526	 o	 js	 js4506	 1734544088.408264	 13.59	 70
13527	 b	 js	 js4507	 1734544088.408283	 11.87	 52
13528	 o	 op	 op4498	 1734544088.408303	 11.53	 30
13532	 b	 op	 op4499	 1734544088.408374	 11.61	 59
13533	 o	 js	 js4508	 1734544088.408393	 10.73	 34
13535	 b	 js	 js4509	 1734544088.408428	 11.0	 48
13536	 b	 op	 op4500	 1734544088.408447	 11.85	 40
13537	 b	 js	 js4510	 1734544088.408468	 11.86	 59
13538	 o	 op	 op4501	 1734544088.408488	 13.52	 33
13539	 o	 op	 op4502	 1734544088.408507	 12.26	 41
13540	 b	 op	 op4503	 1734544088.408527	 12.94	 52
13543	 b	 op	 op4504	 1734544088.40858	 10.57	 53
13544	 o	 js	 js4511	 1734544088.408599	 12.37	 56
13545	 o	 op	 op4505	 1734544088.408645	 13.94	 57
13546	 o	 op	 op4506	 1734544088.408681	 13.33	 65
13547	 b	 js	 js4512	 1734544088.408792	 13.32	 64
13550	 b	 js	 js4513	 1734544088.408872	 12.93	 50
13553	 o	 js	 js4514	 1734544088.408929	 14.12	 55
13554	 b	 op	 op4507	 1734544088.40895	 10.99	 73
13555	 b	 op	 op4508	 1734544088.408972	 11.42	 71
13556	 o	 op	 op4509	 1734544088.408992	 12.6	 33
13557	 b	 op	 op4510	 1734544088.409016	 12.98	 61
13560	 o	 op	 op4511	 1734544088.409072	 13.39	 70
13561	 o	 js	 js4515	 1734544088.409092	 12.48	 39
13562	 o	 op	 op4512	 1734544088.409113	 12.61	 76
13563	 o	 js	 js4516	 1734544088.409134	 12.37	 42
13564	 b	 js	 js4517	 1734544088.409154	 11.98	 41
13565	 o	 js	 js4518	 1734544088.409175	 12.55	 56
13566	 b	 js	 js4519	 1734544088.409195	 10.8	 43
13567	 o	 op	 op4513	 1734544088.409215	 11.32	 56
13571	 b	 op	 op4514	 1734544088.409291	 12.16	 53
13572	 b	 op	 op4515	 1734544088.409312	 10.26	 55
13573	 o	 op	 op4516	 1734544088.409332	 11.95	 52
13575	 o	 op	 op4517	 1734544088.409368	 12.62	 51
13576	 b	 op	 op4518	 1734544088.409388	 12.56	 21
13579	 o	 op	 op4519	 1734544088.409442	 14.24	 47
13580	 b	 js	 js4520	 1734544088.409462	 11.7	 58
13581	 o	 js	 js4521	 1734544088.409483	 12.65	 55
13582	 o	 js	 js4522	 1734544088.409503	 13.0	 39
13583	 o	 js	 js4523	 1734544088.409523	 13.17	 60
13584	 b	 op	 op4520	 1734544088.409543	 12.0	 60
13585	 b	 js	 js4524	 1734544088.409563	 11.57	 35
13586	 o	 js	 js4525	 1734544088.409583	 11.51	 23
13589	 b	 op	 op4521	 1734544088.409665	 11.37	 90
13590	 b	 js	 js4526	 1734544088.409686	 11.12	 46
13591	 b	 op	 op4522	 1734544088.409707	 10.35	 38
13592	 o	 js	 js4527	 1734544088.409727	 9.57	 46
13595	 o	 op	 op4523	 1734544088.409781	 11.96	 62
13596	 o	 js	 js4528	 1734544088.409802	 11.58	 46
13599	 b	 op	 op4524	 1734544088.409855	 10.45	 49
13600	 o	 js	 js4529	 1734544088.409875	 12.48	 48
13601	 b	 js	 js4530	 1734544088.4099	 11.75	 42
13602	 o	 op	 op4525	 1734544088.409921	 14.0	 32
13603	 o	 js	 js4531	 1734544088.409941	 10.44	 49
13606	 b	 op	 op4526	 1734544088.409995	 11.31	 56
13607	 b	 op	 op4527	 1734544088.410015	 8.83	 49
13608	 o	 js	 js4532	 1734544088.410035	 12.95	 60
13609	 o	 op	 op4528	 1734544088.410055	 13.57	 52
13610	 o	 js	 js4533	 1734544088.410075	 10.71	 32
13613	 b	 op	 op4529	 1734544088.410129	 11.06	 39
13614	 b	 op	 op4530	 1734544088.410149	 11.34	 52
13615	 o	 js	 js4534	 1734544088.410169	 10.41	 42
13617	 b	 op	 op4531	 1734544088.410204	 11.32	 57
13618	 o	 op	 op4532	 1734544088.410224	 12.17	 53
13619	 b	 op	 op4533	 1734544088.410244	 9.44	 65
13620	 b	 js	 js4535	 1734544088.410264	 9.32	 26
13621	 o	 op	 op4534	 1734544088.410284	 11.46	 80
13625	 b	 op	 op4535	 1734544088.410428	 12.06	 71
13627	 o	 op	 op4536	 1734544088.410468	 11.51	 42
13630	 o	 op	 op4537	 1734544088.410526	 11.26	 40
13633	 o	 op	 op4538	 1734544088.410583	 12.55	 55
13634	 b	 js	 js4536	 1734544088.410603	 13.25	 47
13637	 o	 op	 op4539	 1734544088.410657	 12.98	 50
13638	 o	 op	 op4540	 1734544088.41068	 14.05	 40
13639	 o	 op	 op4541	 1734544088.4107	 13.34	 44
13640	 b	 js	 js4537	 1734544088.41072	 10.42	 70
13641	 b	 js	 js4538	 1734544088.41074	 11.76	 25
13642	 o	 js	 js4539	 1734544088.41076	 11.67	 58
13644	 b	 js	 js4540	 1734544088.410799	 12.22	 33
13646	 o	 op	 op4542	 1734544088.410836	 13.27	 68
13647	 b	 op	 op4543	 1734544088.410857	 10.01	 24
13648	 b	 op	 op4544	 1734544088.410877	 13.59	 62
13652	 o	 js	 js4541	 1734544088.410949	 14.31	 53
13653	 b	 op	 op4545	 1734544088.410969	 10.62	 45
13654	 b	 js	 js4542	 1734544088.410989	 9.44	 38
13655	 o	 op	 op4546	 1734544088.411008	 10.55	 56
13658	 b	 js	 js4543	 1734544088.411068	 11.07	 62
13659	 o	 js	 js4544	 1734544088.411089	 14.16	 42
13660	 b	 js	 js4545	 1734544088.411109	 11.99	 55
13661	 o	 js	 js4546	 1734544088.411129	 12.52	 53
13662	 b	 op	 op4547	 1734544088.41115	 10.92	 46
13663	 o	 op	 op4548	 1734544088.411183	 12.09	 29
13664	 o	 op	 op4549	 1734544088.411204	 13.42	 62
13665	 b	 js	 js4547	 1734544088.411224	 11.08	 59
13666	 o	 op	 op4550	 1734544088.411245	 13.81	 64
13667	 b	 op	 op4551	 1734544088.411265	 10.5	 38
13668	 o	 op	 op4552	 1734544088.411286	 12.49	 58
13669	 b	 js	 js4548	 1734544088.411306	 13.33	 11
13671	 b	 js	 js4549	 1734544088.411343	 12.33	 35
13673	 b	 op	 op4553	 1734544088.411383	 9.76	 65
13674	 b	 js	 js4550	 1734544088.411404	 9.94	 33
13675	 o	 js	 js4551	 1734544088.411426	 11.36	 29
13678	 o	 op	 op4554	 1734544088.411482	 13.78	 44
13679	 b	 js	 js4552	 1734544088.411503	 11.46	 45
13680	 b	 op	 op4555	 1734544088.411523	 9.95	 39
13681	 b	 op	 op4556	 1734544088.411543	 10.72	 44
13682	 o	 js	 js4553	 1734544088.411564	 11.66	 21
13684	 o	 js	 js4554	 1734544088.4116	 12.99	 62
13685	 o	 js	 js4555	 1734544088.411621	 11.91	 38
13687	 b	 op	 op4557	 1734544088.411661	 11.39	 46
13688	 b	 op	 op4558	 1734544088.411683	 11.5	 58
13689	 b	 op	 op4559	 1734544088.411704	 13.38	 20
13692	 b	 js	 js4556	 1734544088.41176	 10.94	 44
13693	 b	 op	 op4560	 1734544088.41178	 11.2	 45
13694	 b	 op	 op4561	 1734544088.411801	 11.52	 46
13695	 b	 js	 js4557	 1734544088.411822	 10.54	 71
13696	 b	 js	 js4558	 1734544088.411842	 10.84	 51
13697	 b	 op	 op4562	 1734544088.411863	 11.07	 70
13698	 o	 op	 op4563	 1734544088.411883	 12.99	 34
13699	 b	 js	 js4559	 1734544088.411903	 12.04	 49
13700	 b	 op	 op4564	 1734544088.411924	 10.68	 65
13701	 b	 js	 js4560	 1734544088.411944	 11.08	 39
13702	 o	 js	 js4561	 1734544088.411965	 11.29	 39
13704	 b	 op	 op4565	 1734544088.412002	 12.68	 74
13707	 b	 js	 js4562	 1734544088.412057	 11.47	 36
13708	 o	 js	 js4563	 1734544088.412078	 10.27	 50
13711	 o	 op	 op4566	 1734544088.412147	 11.71	 61
13712	 o	 op	 op4567	 1734544088.412169	 11.35	 47
13715	 b	 js	 js4564	 1734544088.412225	 11.17	 41
13716	 b	 op	 op4568	 1734544088.412246	 8.44	 34
13717	 o	 op	 op4569	 1734544088.412268	 11.78	 57
13718	 b	 op	 op4570	 1734544088.412289	 12.65	 47
13720	 b	 js	 js4565	 1734544088.412325	 10.62	 48
13721	 o	 js	 js4566	 1734544088.412346	 13.78	 37
13722	 o	 op	 op4571	 1734544088.412366	 12.61	 34
13723	 o	 op	 op4572	 1734544088.412387	 11.44	 43
13726	 b	 op	 op4573	 1734544088.412443	 12.95	 74
13730	 o	 op	 op4574	 1734544088.412517	 10.77	 45
13733	 b	 js	 js4567	 1734544088.412574	 11.5	 54
13734	 b	 js	 js4568	 1734544088.412596	 13.17	 46
13737	 b	 js	 js4569	 1734544088.412651	 11.42	 42
13738	 o	 op	 op4575	 1734544088.412671	 10.55	 49
13740	 b	 op	 op4576	 1734544088.412707	 10.59	 50
13741	 b	 js	 js4570	 1734544088.412728	 11.13	 53
13742	 o	 js	 js4571	 1734544088.412749	 13.33	 39
13743	 b	 op	 op4577	 1734544088.412769	 9.84	 47
13744	 o	 op	 op4578	 1734544088.41279	 12.96	 61
13745	 o	 op	 op4579	 1734544088.41281	 12.65	 63
13746	 o	 js	 js4572	 1734544088.412831	 11.3	 35
13750	 b	 js	 js4573	 1734544088.412907	 10.86	 15
13751	 b	 op	 op4580	 1734544088.412928	 11.42	 36
13752	 o	 js	 js4574	 1734544088.412948	 11.59	 63
13753	 b	 op	 op4581	 1734544088.412969	 12.86	 51
13755	 b	 js	 js4575	 1734544088.413006	 11.35	 76
13756	 o	 op	 op4582	 1734544088.413026	 11.51	 61
13757	 o	 js	 js4576	 1734544088.413047	 12.45	 42
13758	 o	 op	 op4583	 1734544088.413068	 13.28	 40
13759	 o	 op	 op4584	 1734544088.413089	 13.49	 10
13760	 o	 js	 js4577	 1734544088.413109	 13.42	 59
13761	 o	 js	 js4578	 1734544088.413129	 12.21	 33
13762	 o	 op	 op4585	 1734544088.41315	 10.9	 12
13764	 o	 js	 js4579	 1734544088.413186	 13.94	 54
13765	 b	 op	 op4586	 1734544088.413207	 10.86	 49
13766	 b	 op	 op4587	 1734544088.413227	 11.29	 33
13767	 o	 js	 js4580	 1734544088.413253	 12.69	 96
13768	 b	 js	 js4581	 1734544088.413275	 9.74	 35
13769	 o	 js	 js4582	 1734544088.413295	 10.39	 86
13772	 o	 js	 js4583	 1734544088.413352	 11.45	 48
13775	 b	 op	 op4588	 1734544088.413409	 10.63	 35
13776	 b	 js	 js4584	 1734544088.41343	 12.08	 75
13779	 b	 op	 op4589	 1734544088.41349	 12.67	 26
13781	 b	 op	 op4590	 1734544088.413527	 11.25	 35
13782	 o	 js	 js4585	 1734544088.413548	 13.33	 32
13783	 b	 js	 js4586	 1734544088.413568	 13.6	 36
13787	 o	 op	 op4591	 1734544088.413671	 11.75	 40
13789	 b	 op	 op4592	 1734544088.413711	 10.08	 57
13790	 o	 js	 js4587	 1734544088.413732	 12.43	 59
13791	 b	 js	 js4588	 1734544088.413753	 11.39	 36
13792	 o	 js	 js4589	 1734544088.413774	 12.03	 63
13793	 o	 op	 op4593	 1734544088.413795	 10.74	 52
13796	 o	 js	 js4590	 1734544088.413852	 12.69	 34
13797	 b	 js	 js4591	 1734544088.413873	 11.67	 71
13798	 b	 op	 op4594	 1734544088.413896	 12.61	 66
13801	 b	 js	 js4592	 1734544088.413952	 10.43	 45
13802	 o	 op	 op4595	 1734544088.413973	 11.41	 34
13804	 o	 op	 op4596	 1734544088.414009	 11.76	 57
13805	 b	 op	 op4597	 1734544088.41403	 12.12	 33
13807	 o	 op	 op4598	 1734544088.414067	 14.56	 41
13808	 b	 js	 js4593	 1734544088.414087	 12.68	 62
13812	 o	 js	 js4594	 1734544088.414161	 13.11	 58
13813	 o	 js	 js4595	 1734544088.414182	 14.84	 43
13814	 o	 js	 js4596	 1734544088.414202	 11.22	 71
13817	 o	 js	 js4597	 1734544088.414257	 12.04	 67
13818	 o	 js	 js4598	 1734544088.414279	 12.95	 31
13819	 b	 js	 js4599	 1734544088.4143	 11.05	 60
13820	 b	 op	 op4599	 1734544088.41432	 10.56	 50
13821	 b	 op	 op4600	 1734544088.41434	 13.57	 34
13823	 o	 js	 js4600	 1734544088.414377	 12.0	 45
13824	 b	 op	 op4601	 1734544088.414398	 9.82	 52
13825	 b	 js	 js4601	 1734544088.414418	 11.22	 43
13826	 o	 js	 js4602	 1734544088.414438	 12.75	 43
13827	 b	 op	 op4602	 1734544088.414459	 11.46	 68
13828	 b	 js	 js4603	 1734544088.41448	 11.87	 30
13829	 b	 js	 js4604	 1734544088.4145	 11.27	 46
13830	 b	 js	 js4605	 1734544088.414521	 11.99	 29
13831	 o	 op	 op4603	 1734544088.414542	 13.46	 36
13832	 b	 op	 op4604	 1734544088.414563	 11.49	 79
13833	 b	 op	 op4605	 1734544088.414584	 9.9	 49
13834	 o	 js	 js4606	 1734544088.414604	 12.49	 85
13835	 o	 js	 js4607	 1734544088.414625	 13.13	 39
13836	 o	 op	 op4606	 1734544088.414645	 13.48	 62
13837	 o	 op	 op4607	 1734544088.414666	 12.23	 34
13838	 o	 op	 op4608	 1734544088.414687	 12.67	 65
13839	 o	 op	 op4609	 1734544088.414707	 12.04	 67
13840	 b	 js	 js4608	 1734544088.414728	 12.05	 74
13843	 b	 op	 op4610	 1734544088.414784	 10.7	 72
13844	 o	 op	 op4611	 1734544088.414804	 11.86	 60
13847	 o	 js	 js4609	 1734544088.414862	 13.65	 45
13848	 b	 op	 op4612	 1734544088.414883	 11.59	 61
13849	 o	 op	 op4613	 1734544088.414904	 12.22	 43
13850	 o	 js	 js4610	 1734544088.414926	 11.17	 72
13853	 o	 js	 js4611	 1734544088.414982	 11.13	 52
13856	 b	 op	 op4614	 1734544088.41504	 12.35	 94
13861	 o	 js	 js4612	 1734544088.415131	 13.02	 50
13862	 b	 js	 js4613	 1734544088.415152	 11.36	 48
13863	 o	 op	 op4615	 1734544088.415173	 12.43	 54
13864	 o	 js	 js4614	 1734544088.415193	 12.71	 68
13865	 b	 js	 js4615	 1734544088.415214	 10.87	 41
13866	 b	 js	 js4616	 1734544088.415234	 11.08	 78
13867	 o	 op	 op4616	 1734544088.415255	 13.71	 43
13868	 b	 op	 op4617	 1734544088.415275	 11.62	 87
13869	 b	 js	 js4617	 1734544088.415296	 10.54	 48
13870	 o	 js	 js4618	 1734544088.415316	 13.58	 63
13871	 o	 op	 op4618	 1734544088.415336	 10.49	 42
13873	 o	 op	 op4619	 1734544088.415373	 14.03	 41
13874	 o	 js	 js4619	 1734544088.415393	 12.74	 77
13875	 o	 js	 js4620	 1734544088.415414	 12.51	 43
13876	 o	 op	 op4620	 1734544088.415436	 11.81	 57
13877	 o	 op	 op4621	 1734544088.415457	 12.74	 57
13878	 b	 js	 js4621	 1734544088.415477	 11.0	 41
13879	 o	 op	 op4622	 1734544088.415499	 12.78	 47
13880	 b	 js	 js4622	 1734544088.415519	 10.83	 63
13881	 b	 op	 op4623	 1734544088.41554	 10.9	 34
13882	 o	 js	 js4623	 1734544088.415561	 13.2	 55
13883	 b	 op	 op4624	 1734544088.415581	 11.05	 47
13884	 o	 op	 op4625	 1734544088.415601	 12.71	 29
13885	 b	 op	 op4626	 1734544088.415622	 11.31	 49
13886	 b	 js	 js4624	 1734544088.415642	 12.35	 69
13889	 o	 js	 js4625	 1734544088.415698	 12.68	 41
13890	 o	 js	 js4626	 1734544088.415719	 11.23	 62
13893	 o	 op	 op4627	 1734544088.415774	 12.59	 45
13894	 o	 js	 js4627	 1734544088.415794	 14.59	 63
13895	 b	 js	 js4628	 1734544088.415815	 10.96	 20
13896	 b	 js	 js4629	 1734544088.415835	 12.34	 62
13899	 b	 op	 op4628	 1734544088.415894	 12.48	 37
13901	 b	 op	 op4629	 1734544088.415931	 10.74	 49
13902	 b	 js	 js4630	 1734544088.415951	 11.68	 49
13903	 o	 js	 js4631	 1734544088.415972	 12.48	 39
13904	 o	 js	 js4632	 1734544088.415992	 12.14	 49
13906	 o	 op	 op4630	 1734544088.416033	 11.92	 44
13907	 o	 op	 op4631	 1734544088.416054	 10.62	 60
13911	 b	 op	 op4632	 1734544088.416131	 12.23	 43
13913	 b	 js	 js4633	 1734544088.416167	 11.76	 64
13914	 o	 op	 op4633	 1734544088.416199	 12.69	 48
13915	 b	 op	 op4634	 1734544088.41622	 11.17	 34
13916	 o	 op	 op4635	 1734544088.416241	 12.66	 53
13917	 b	 js	 js4634	 1734544088.416261	 11.39	 73
13918	 b	 js	 js4635	 1734544088.416281	 11.35	 60
13919	 b	 op	 op4636	 1734544088.416302	 11.94	 56
13921	 o	 op	 op4637	 1734544088.416343	 11.48	 56
13924	 o	 js	 js4636	 1734544088.416399	 12.81	 43
13925	 o	 op	 op4638	 1734544088.41642	 14.01	 42
13926	 b	 js	 js4637	 1734544088.416441	 13.24	 66
13930	 b	 js	 js4638	 1734544088.416517	 10.26	 65
13931	 b	 js	 js4639	 1734544088.416538	 12.4	 31
13932	 b	 op	 op4639	 1734544088.416558	 10.4	 41
13933	 b	 js	 js4640	 1734544088.416578	 11.85	 38
13934	 b	 js	 js4641	 1734544088.416599	 10.88	 75
13935	 o	 js	 js4642	 1734544088.416619	 13.34	 55
13936	 o	 js	 js4643	 1734544088.416639	 11.8	 61
13939	 o	 js	 js4644	 1734544088.416694	 13.27	 31
13940	 b	 js	 js4645	 1734544088.416714	 10.71	 42
13941	 o	 js	 js4646	 1734544088.416734	 12.71	 66
13942	 o	 js	 js4647	 1734544088.416754	 14.18	 31
13943	 b	 js	 js4648	 1734544088.416774	 10.93	 61
13944	 b	 js	 js4649	 1734544088.416795	 9.36	 54
13945	 b	 op	 op4640	 1734544088.416814	 9.71	 48
13946	 b	 js	 js4650	 1734544088.416834	 12.3	 72
13947	 b	 op	 op4641	 1734544088.416855	 12.53	 47
13950	 o	 js	 js4651	 1734544088.41691	 14.08	 55
13951	 o	 js	 js4652	 1734544088.41693	 11.77	 57
13953	 o	 op	 op4642	 1734544088.416966	 13.68	 38
13954	 o	 js	 js4653	 1734544088.416986	 12.01	 39
13956	 b	 js	 js4654	 1734544088.417027	 10.8	 42
13957	 b	 js	 js4655	 1734544088.417047	 12.06	 55
13959	 o	 op	 op4643	 1734544088.417087	 11.68	 58
13963	 o	 js	 js4656	 1734544088.417161	 11.84	 56
13964	 b	 js	 js4657	 1734544088.417182	 12.62	 76
13967	 b	 op	 op4644	 1734544088.417236	 11.11	 49
13968	 o	 op	 op4645	 1734544088.417257	 10.98	 65
13971	 o	 op	 op4646	 1734544088.417312	 12.17	 32
13972	 o	 js	 js4658	 1734544088.417333	 13.2	 32
13973	 b	 op	 op4647	 1734544088.417354	 12.44	 70
13975	 o	 op	 op4648	 1734544088.417393	 13.34	 18
13976	 o	 js	 js4659	 1734544088.417414	 11.62	 39
13978	 o	 op	 op4649	 1734544088.417454	 12.05	 44
13979	 o	 op	 op4650	 1734544088.417475	 12.83	 27
13980	 b	 js	 js4660	 1734544088.417495	 11.56	 31
